,state_id,state_num,year,ideology_score1,ideology_score2
113,AK,2,2015,50.526309967041016,41.92032241821289
114,AK,2,2016,50.632511138916016,41.92032241821289
115,AK,2,2017,,40.99030303955078
116,AZ,3,1960,38.17594528198242,46.5794792175293
117,AZ,3,1961,37.77823257446289,47.266937255859375
118,AZ,3,1962,37.77190017700195,47.266937255859375
119,AZ,3,1963,41.90959930419922,46.562713623046875
120,AZ,3,1964,41.85326385498047,46.562713623046875
121,AZ,3,1965,36.504005432128906,63.838138580322266
122,AZ,3,1966,33.888038635253906,63.838138580322266
123,AZ,3,1967,34.22407913208008,34.0464973449707
124,AZ,3,1968,25.903079986572266,34.632232666015625
125,AZ,3,1969,34.50303268432617,29.676395416259766
126,AZ,3,1970,41.2849006652832,29.676395416259766
127,AZ,3,1971,42.222312927246094,28.262496948242188
128,AZ,3,1972,49.73628616333008,28.262496948242188
129,AZ,3,1973,43.583534240722656,26.096582412719727
130,AZ,3,1974,41.72384262084961,26.096582412719727
131,AZ,3,1975,37.35772705078125,60.63179016113281
132,AZ,3,1976,34.553924560546875,60.63179016113281
133,AZ,3,1977,29.81039810180664,46.09937286376953
134,AZ,3,1978,25.235767364501953,46.09937286376953
135,AZ,3,1979,21.29393768310547,43.04381561279297
136,AZ,3,1980,25.547142028808594,43.04381561279297
137,AZ,3,1981,23.926250457763672,43.04381561279297
138,AZ,3,1982,28.961925506591797,43.04381561279297
139,AZ,3,1983,38.6386833190918,43.8359375
140,AZ,3,1984,41.09173583984375,43.8359375
141,AZ,3,1985,33.11199951171875,44.81639862060547
142,AZ,3,1986,35.244232177734375,44.81639862060547
143,AZ,3,1987,38.0020866394043,25.754526138305664
144,AZ,3,1988,37.73720169067383,41.438629150390625
145,AZ,3,1989,37.22602844238281,47.973670959472656
146,AZ,3,1990,38.65205383300781,47.973670959472656
147,AZ,3,1991,35.66222381591797,40.86630630493164
148,AZ,3,1992,43.20975875854492,36.744911193847656
149,AZ,3,1993,39.20719528198242,25.523143768310547
150,AZ,3,1994,33.25286102294922,25.523143768310547
151,AZ,3,1995,40.25646209716797,21.3135986328125
152,AZ,3,1996,36.167476654052734,21.3135986328125
153,AZ,3,1997,42.391178131103516,21.313600540161133
154,AZ,3,1998,43.53239440917969,21.313600540161133
155,AZ,3,1999,40.110721588134766,24.624414443969727
156,AZ,3,2000,40.23054122924805,24.624414443969727
157,AZ,3,2001,42.843685150146484,26.377017974853516
158,AZ,3,2002,43.815311431884766,26.377017974853516
159,AZ,3,2003,46.84286117553711,50.402835845947266
160,AZ,3,2004,47.750816345214844,50.402835845947266
161,AZ,3,2005,46.694358825683594,48.61355972290039
162,AZ,3,2006,50.14946365356445,48.61355972290039
163,AZ,3,2007,48.691864013671875,46.10859680175781
164,AZ,3,2008,48.543113708496094,46.10859680175781
165,AZ,3,2009,44.179378509521484,17.55684471130371
166,AZ,3,2010,39.17367935180664,17.55684471130371
167,AZ,3,2011,46.67196273803711,17.51221466064453
168,AZ,3,2012,47.18231201171875,17.51221466064453
169,AZ,3,2013,45.57556915283203,18.617374420166016
170,AZ,3,2014,40.47079086303711,17.699928283691406
171,AZ,3,2015,42.35708999633789,20.845312118530273
172,AZ,3,2016,44.415618896484375,20.845312118530273
173,AZ,3,2017,,18.871355056762695
174,AR,4,1960,25.37480926513672,57.2874755859375
175,AR,4,1961,28.8408203125,57.06460952758789
176,AR,4,1962,28.726099014282227,57.06460952758789
177,AR,4,1963,34.070308685302734,59.557342529296875
178,AR,4,1964,33.334232330322266,59.557342529296875
179,AR,4,1965,21.87786865234375,60.477149963378906
180,AR,4,1966,20.776782989501953,60.477149963378906
181,AR,4,1967,16.558507919311523,48.01307678222656
182,AR,4,1968,8.879075050354004,48.01307678222656
183,AR,4,1969,25.828914642333984,50.13581466674805
184,AR,4,1970,24.166309356689453,50.13581466674805
185,AR,4,1971,42.09135437011719,63.199195861816406
186,AR,4,1972,24.769065856933594,63.199195861816406
187,AR,4,1973,33.272308349609375,63.038230895996094
188,AR,4,1974,30.129947662353516,63.038230895996094
189,AR,4,1975,28.637582778930664,62.85714340209961
190,AR,4,1976,31.965444564819336,62.85714340209961
191,AR,4,1977,37.368465423583984,64.75520324707031
192,AR,4,1978,27.422531127929688,64.75520324707031
193,AR,4,1979,33.91094207763672,66.75050354003906
194,AR,4,1980,28.93621826171875,66.75050354003906
195,AR,4,1981,43.18196487426758,51.27012252807617
196,AR,4,1982,37.20207214355469,51.27012252807617
197,AR,4,1983,41.13545608520508,66.75050354003906
198,AR,4,1984,35.225242614746094,66.75050354003906
199,AR,4,1985,46.152427673339844,63.490943908691406
200,AR,4,1986,40.69704055786133,63.490943908691406
201,AR,4,1987,50.92506408691406,63.490943908691406
202,AR,4,1988,56.59660720825195,63.490943908691406
203,AR,4,1989,53.94796371459961,66.75050354003906
204,AR,4,1990,41.13786697387695,66.75050354003906
205,AR,4,1991,40.277061462402344,66.43862915039062
206,AR,4,1992,45.69465637207031,66.43862915039062
207,AR,4,1993,42.2312126159668,64.33601379394531
208,AR,4,1994,40.2962646484375,64.33601379394531
209,AR,4,1995,40.07278060913086,64.33601379394531
210,AR,4,1996,35.48787307739258,55.60865020751953
211,AR,4,1997,45.3525276184082,47.74480056762695
212,AR,4,1998,47.00431823730469,47.74480056762695
213,AR,4,1999,46.316192626953125,46.10160827636719
214,AR,4,2000,33.54799270629883,46.10160827636719
215,AR,4,2001,49.72428512573242,45.74949645996094
216,AR,4,2002,43.528472900390625,45.74949645996094
217,AR,4,2003,50.40570831298828,45.357139587402344
218,AR,4,2004,52.62813949584961,45.357139587402344
219,AR,4,2005,49.19159698486328,45.357139587402344
220,AR,4,2006,49.149349212646484,45.357139587402344
221,AR,4,2007,56.386741638183594,61.13682174682617
222,AR,4,2008,57.63296890258789,61.13682174682617
223,AR,4,2009,44.23416519165039,61.13682174682617
224,AR,4,2010,32.17314910888672,61.13682174682617
225,AR,4,2011,29.159757614135742,57.71146774291992
226,AR,4,2012,30.137731552124023,57.54805374145508
227,AR,4,2013,29.73876190185547,46.673526763916016
228,AR,4,2014,34.25514602661133,46.673526763916016
229,AR,4,2015,33.41155242919922,26.676727294921875
230,AR,4,2016,41.909751892089844,26.676727294921875
231,AR,4,2017,,26.676727294921875
232,CA,5,1960,63.819557189941406,72.14759063720703
233,CA,5,1961,57.98250961303711,71.25569915771484
234,CA,5,1962,57.80461883544922,71.25569915771484
235,CA,5,1963,56.39323806762695,72.4737319946289
236,CA,5,1964,56.29126739501953,72.4737319946289
237,CA,5,1965,51.00559997558594,73.35814666748047
238,CA,5,1966,48.25916290283203,73.35814666748047
239,CA,5,1967,49.55095291137695,48.06237030029297
240,CA,5,1968,53.98829650878906,48.06237030029297
241,CA,5,1969,54.95793533325195,40.466190338134766
242,CA,5,1970,53.84635543823242,40.466190338134766
243,CA,5,1971,54.01467514038086,48.80111312866211
244,CA,5,1972,53.466976165771484,48.80111312866211
245,CA,5,1973,53.03765106201172,50.12908172607422
246,CA,5,1974,53.7789421081543,50.12908172607422
247,CA,5,1975,57.055904388427734,72.85546875
248,CA,5,1976,53.27852249145508,72.85546875
249,CA,5,1977,49.73246765136719,72.69282531738281
250,CA,5,1978,47.61025619506836,72.69282531738281
251,CA,5,1979,50.047733306884766,72.76622772216797
252,CA,5,1980,48.56583023071289,72.76622772216797
253,CA,5,1981,45.94973373413086,72.5611572265625
254,CA,5,1982,46.919246673583984,72.5611572265625
255,CA,5,1983,50.122562408447266,50.43315505981445
256,CA,5,1984,50.786155700683594,50.43315505981445
257,CA,5,1985,50.979339599609375,49.71726989746094
258,CA,5,1986,51.109153747558594,49.71726989746094
259,CA,5,1987,53.229557037353516,47.74895095825195
260,CA,5,1988,56.605247497558594,47.74895095825195
261,CA,5,1989,55.80619430541992,49.02092361450195
262,CA,5,1990,53.49769592285156,49.02092361450195
263,CA,5,1991,51.67015075683594,49.66812515258789
264,CA,5,1992,52.472068786621094,49.33556365966797
265,CA,5,1993,53.25450134277344,49.59606170654297
266,CA,5,1994,48.930843353271484,47.86492156982422
267,CA,5,1995,49.031917572021484,40.91232681274414
268,CA,5,1996,50.29655075073242,40.91232681274414
269,CA,5,1997,53.76141357421875,46.938758850097656
270,CA,5,1998,55.64951705932617,46.68425750732422
271,CA,5,1999,57.10064697265625,71.40757751464844
272,CA,5,2000,51.14085388183594,71.40757751464844
273,CA,5,2001,56.68010711669922,71.53636169433594
274,CA,5,2002,56.28956604003906,71.53636169433594
275,CA,5,2003,55.6248779296875,71.83673095703125
276,CA,5,2004,59.10036087036133,49.32379913330078
277,CA,5,2005,57.75770950317383,48.84776306152344
278,CA,5,2006,59.906551361083984,48.84776306152344
279,CA,5,2007,61.49866485595703,48.48101806640625
280,CA,5,2008,63.8823356628418,48.24859619140625
281,CA,5,2009,63.04813766479492,48.11235809326172
282,CA,5,2010,58.06793212890625,48.11235809326172
283,CA,5,2011,54.71355438232422,71.49246978759766
284,CA,5,2012,56.40411376953125,71.49246978759766
285,CA,5,2013,57.39975357055664,70.34959411621094
286,CA,5,2014,55.79721450805664,70.34959411621094
287,CA,5,2015,57.869720458984375,69.94773864746094
288,CA,5,2016,64.17390441894531,69.94773864746094
289,CA,5,2017,,70.38420867919922
290,CO,6,1960,68.74947357177734,72.89990234375
291,CO,6,1961,51.67771911621094,63.870697021484375
292,CO,6,1962,51.515220642089844,63.870697021484375
293,CO,6,1963,53.484920501708984,37.790313720703125
294,CO,6,1964,54.879638671875,37.790313720703125
295,CO,6,1965,39.72309875488281,41.848323822021484
296,CO,6,1966,42.880470275878906,41.848323822021484
297,CO,6,1967,45.754913330078125,37.1120491027832
298,CO,6,1968,50.80032730102539,37.1120491027832
299,CO,6,1969,37.58919906616211,36.26889419555664
300,CO,6,1970,38.612586975097656,36.26889419555664
301,CO,6,1971,35.62492370605469,36.97338104248047
302,CO,6,1972,32.250267028808594,36.97338104248047
303,CO,6,1973,52.34195327758789,35.74808120727539
304,CO,6,1974,52.644508361816406,35.74808120727539
305,CO,6,1975,49.10158157348633,60.64551544189453
306,CO,6,1976,45.44014358520508,60.64551544189453
307,CO,6,1977,44.60403823852539,55.15874481201172
308,CO,6,1978,38.93965530395508,55.15874481201172
309,CO,6,1979,44.68049240112305,49.09166717529297
310,CO,6,1980,38.38920211791992,49.09166717529297
311,CO,6,1981,44.718196868896484,45.636322021484375
312,CO,6,1982,45.17604446411133,45.636322021484375
313,CO,6,1983,42.48664474487305,45.661476135253906
314,CO,6,1984,40.3609619140625,45.661476135253906
315,CO,6,1985,39.41663360595703,45.642189025878906
316,CO,6,1986,42.599552154541016,45.642189025878906
317,CO,6,1987,42.35702133178711,43.03948974609375
318,CO,6,1988,51.12382507324219,43.03948974609375
319,CO,6,1989,45.97807693481445,43.03948974609375
320,CO,6,1990,44.10184860229492,43.03948974609375
321,CO,6,1991,46.336402893066406,43.249786376953125
322,CO,6,1992,47.75738525390625,43.249786376953125
323,CO,6,1993,42.86285400390625,48.09858703613281
324,CO,6,1994,41.30082321166992,48.09858703613281
325,CO,6,1995,42.47898864746094,46.23502731323242
326,CO,6,1996,45.850093841552734,46.23502731323242
327,CO,6,1997,46.286376953125,48.79563522338867
328,CO,6,1998,45.13234329223633,48.79563522338867
329,CO,6,1999,49.77512741088867,24.52979850769043
330,CO,6,2000,42.85548782348633,24.52979850769043
331,CO,6,2001,39.812984466552734,32.244041442871094
332,CO,6,2002,48.131553649902344,31.531171798706055
333,CO,6,2003,47.4713249206543,29.10277557373047
334,CO,6,2004,54.655494689941406,29.10277557373047
335,CO,6,2005,50.410823822021484,35.95769500732422
336,CO,6,2006,49.962703704833984,35.95769500732422
337,CO,6,2007,53.42242431640625,40.09654235839844
338,CO,6,2008,54.17156219482422,64.17727661132812
339,CO,6,2009,52.44955825805664,63.220088958740234
340,CO,6,2010,45.87386703491211,63.220088958740234
341,CO,6,2011,43.06802749633789,57.59464645385742
342,CO,6,2012,46.656551361083984,57.59464645385742
343,CO,6,2013,48.59718704223633,61.07692337036133
344,CO,6,2014,49.8265266418457,60.52345275878906
345,CO,6,2015,45.54472732543945,53.658546447753906
346,CO,6,2016,52.40300750732422,53.658546447753906
347,CO,6,2017,,56.348995208740234
348,CT,7,1960,68.15928649902344,63.80723571777344
349,CT,7,1961,66.70500183105469,59.67481231689453
350,CT,7,1962,66.8213119506836,59.67481231689453
351,CT,7,1963,74.81309509277344,60.412479400634766
352,CT,7,1964,75.77754974365234,60.412479400634766
353,CT,7,1965,70.64985656738281,60.764747619628906
354,CT,7,1966,69.53555297851562,60.764747619628906
355,CT,7,1967,54.470252990722656,65.36360931396484
356,CT,7,1968,67.47183990478516,65.36360931396484
357,CT,7,1969,62.05750274658203,65.33366394042969
358,CT,7,1970,55.582672119140625,65.33366394042969
359,CT,7,1971,60.7928466796875,54.94131088256836
360,CT,7,1972,64.58316802978516,54.94131088256836
361,CT,7,1973,74.47299194335938,47.447181701660156
362,CT,7,1974,75.04548645019531,47.447181701660156
363,CT,7,1975,78.82682037353516,66.38833618164062
364,CT,7,1976,66.67586517333984,66.38833618164062
365,CT,7,1977,62.737003326416016,66.38833618164062
366,CT,7,1978,62.3846549987793,66.38833618164062
367,CT,7,1979,73.12711334228516,66.59959411621094
368,CT,7,1980,71.037841796875,66.59959411621094
369,CT,7,1981,65.03196716308594,66.61445617675781
370,CT,7,1982,84.55270385742188,66.61445617675781
371,CT,7,1983,73.02814483642578,67.8031997680664
372,CT,7,1984,73.17981719970703,67.8031997680664
373,CT,7,1985,70.42604064941406,57.757164001464844
374,CT,7,1986,79.12184143066406,57.757164001464844
375,CT,7,1987,77.97347259521484,68.48591613769531
376,CT,7,1988,81.91377258300781,68.48591613769531
377,CT,7,1989,72.48727416992188,66.39668273925781
378,CT,7,1990,66.98815155029297,66.39668273925781
379,CT,7,1991,61.63812255859375,59.08122253417969
380,CT,7,1992,66.2041015625,58.73685836791992
381,CT,7,1993,62.47441482543945,58.73685836791992
382,CT,7,1994,55.5123291015625,57.84247589111328
383,CT,7,1995,60.03699493408203,49.39030075073242
384,CT,7,1996,58.974998474121094,49.39030075073242
385,CT,7,1997,67.62056732177734,53.19770431518555
386,CT,7,1998,72.05890655517578,53.19770431518555
387,CT,7,1999,67.1044921875,53.387779235839844
388,CT,7,2000,59.86682891845703,53.387779235839844
389,CT,7,2001,64.42366027832031,53.88407897949219
390,CT,7,2002,60.84082794189453,53.88407897949219
391,CT,7,2003,64.07688903808594,54.3362922668457
392,CT,7,2004,75.97005462646484,54.3362922668457
393,CT,7,2005,74.96025085449219,54.73675537109375
394,CT,7,2006,78.81031036376953,54.73675537109375
395,CT,7,2007,83.41682434082031,54.93796157836914
396,CT,7,2008,90.44839477539062,54.93796157836914
397,CT,7,2009,81.45354461669922,54.49797058105469
398,CT,7,2010,73.88685607910156,54.49797058105469
399,CT,7,2011,72.63809204101562,66.56366729736328
400,CT,7,2012,72.14933776855469,66.56366729736328
401,CT,7,2013,91.85179901123047,67.33256530761719
402,CT,7,2014,93.29496765136719,67.33256530761719
403,CT,7,2015,94.95393371582031,66.3831787109375
404,CT,7,2016,97.00153350830078,66.10417175292969
405,CT,7,2017,,62.50349044799805
406,DE,8,1960,31.949785232543945,39.247989654541016
407,DE,8,1961,57.11595153808594,68.80928802490234
408,DE,8,1962,56.90071487426758,68.80928802490234
409,DE,8,1963,64.35065460205078,69.49195098876953
410,DE,8,1964,64.4784927368164,69.49195098876953
411,DE,8,1965,54.14145278930664,69.96981811523438
412,DE,8,1966,54.20661926269531,69.96981811523438
413,DE,8,1967,45.022003173828125,53.85914993286133
414,DE,8,1968,55.90760803222656,53.85914993286133
415,DE,8,1969,45.96196746826172,31.606300354003906
416,DE,8,1970,47.11362838745117,31.606300354003906
417,DE,8,1971,46.51922607421875,39.16648864746094
418,DE,8,1972,56.41047286987305,39.16648864746094
419,DE,8,1973,54.475929260253906,56.55963897705078
420,DE,8,1974,56.38814163208008,56.55963897705078
421,DE,8,1975,52.96027755737305,65.59356689453125
422,DE,8,1976,51.01372528076172,65.59356689453125
423,DE,8,1977,48.108699798583984,52.03722381591797
424,DE,8,1978,34.822975158691406,52.03722381591797
425,DE,8,1979,44.21767807006836,49.65660095214844
426,DE,8,1980,49.829429626464844,47.63968276977539
427,DE,8,1981,50.77909469604492,44.48440933227539
428,DE,8,1982,57.01457214355469,44.48440933227539
429,DE,8,1983,45.18299865722656,49.081993103027344
430,DE,8,1984,43.857025146484375,48.702518463134766
431,DE,8,1985,46.208961486816406,44.24372100830078
432,DE,8,1986,48.823944091796875,44.24372100830078
433,DE,8,1987,59.77617263793945,44.24372100830078
434,DE,8,1988,48.76587677001953,44.24372100830078
435,DE,8,1989,49.5693473815918,43.611270904541016
436,DE,8,1990,57.28388977050781,43.611270904541016
437,DE,8,1991,55.06795120239258,42.978816986083984
438,DE,8,1992,59.663692474365234,42.978816986083984
439,DE,8,1993,54.85930252075195,59.60283660888672
440,DE,8,1994,54.8240852355957,59.60283660888672
441,DE,8,1995,45.38209533691406,57.68342590332031
442,DE,8,1996,45.69466781616211,58.494720458984375
443,DE,8,1997,43.79323959350586,58.494720458984375
444,DE,8,1998,54.469444274902344,58.494720458984375
445,DE,8,1999,57.72416687011719,58.494720458984375
446,DE,8,2000,44.24566650390625,58.494720458984375
447,DE,8,2001,61.3659553527832,56.10538101196289
448,DE,8,2002,52.24816131591797,56.10538101196289
449,DE,8,2003,54.935264587402344,56.10538101196289
450,DE,8,2004,66.86309051513672,56.10538101196289
451,DE,8,2005,60.43797302246094,56.10538101196289
452,DE,8,2006,68.45579528808594,56.10538101196289
453,DE,8,2007,73.23120880126953,57.03289794921875
454,DE,8,2008,81.896484375,57.61259460449219
455,DE,8,2009,77.60075378417969,63.5705680847168
456,DE,8,2010,71.35186767578125,63.5705680847168
457,DE,8,2011,63.351314544677734,61.13346862792969
458,DE,8,2012,62.97541427612305,61.13346862792969
459,DE,8,2013,65.1885986328125,61.13346862792969
460,DE,8,2014,68.21733856201172,61.13346862792969
461,DE,8,2015,56.22381591796875,60.51120376586914
462,DE,8,2016,70.44623565673828,60.51120376586914
463,DE,8,2017,,60.11323165893555
464,FL,9,1960,17.95799446105957,54.94075393676758
465,FL,9,1961,22.12169075012207,54.94075393676758
466,FL,9,1962,22.10122299194336,54.94075393676758
467,FL,9,1963,31.940898895263672,57.12609100341797
468,FL,9,1964,31.6765193939209,57.12609100341797
469,FL,9,1965,17.285812377929688,57.12609100341797
470,FL,9,1966,16.988950729370117,57.12609100341797
471,FL,9,1967,19.340652465820312,46.64601135253906
472,FL,9,1968,17.097135543823242,46.64601135253906
473,FL,9,1969,22.692651748657227,47.27741241455078
474,FL,9,1970,24.94076919555664,47.27741241455078
475,FL,9,1971,31.306781768798828,58.61669921875
476,FL,9,1972,24.978891372680664,58.61669921875
477,FL,9,1973,36.44405746459961,59.67890548706055
478,FL,9,1974,28.866483688354492,59.67890548706055
479,FL,9,1975,33.071102142333984,59.8801155090332
480,FL,9,1976,34.13311767578125,59.8801155090332
481,FL,9,1977,30.721572875976562,60.22803497314453
482,FL,9,1978,27.058765411376953,60.22803497314453
483,FL,9,1979,30.863296508789062,60.753807067871094
484,FL,9,1980,31.868480682373047,60.753807067871094
485,FL,9,1981,29.49568748474121,60.236419677734375
486,FL,9,1982,31.847429275512695,60.236419677734375
487,FL,9,1983,37.5183219909668,60.4879264831543
488,FL,9,1984,35.34601593017578,60.4879264831543
489,FL,9,1985,38.587623596191406,61.36820983886719
490,FL,9,1986,35.66909408569336,61.36820983886719
491,FL,9,1987,40.333248138427734,46.11957550048828
492,FL,9,1988,41.69766616821289,46.11957550048828
493,FL,9,1989,43.60609817504883,46.68397903442383
494,FL,9,1990,41.88316345214844,46.68397903442383
495,FL,9,1991,42.776702880859375,62.391666412353516
496,FL,9,1992,44.75163650512695,61.57408142089844
497,FL,9,1993,46.80089569091797,60.90125274658203
498,FL,9,1994,42.85121536254883,60.90125274658203
499,FL,9,1995,42.63535690307617,58.19997787475586
500,FL,9,1996,43.44601821899414,57.25102996826172
501,FL,9,1997,44.60246658325195,53.087223052978516
502,FL,9,1998,47.54867172241211,52.455989837646484
503,FL,9,1999,49.278831481933594,29.73151397705078
504,FL,9,2000,41.81338882446289,29.73151397705078
505,FL,9,2001,49.88629913330078,28.838661193847656
506,FL,9,2002,46.065242767333984,28.838661193847656
507,FL,9,2003,43.86200714111328,29.479660034179688
508,FL,9,2004,41.48152160644531,29.479660034179688
509,FL,9,2005,46.918052673339844,29.190933227539062
510,FL,9,2006,49.367008209228516,29.190933227539062
511,FL,9,2007,55.02769470214844,28.781509399414062
512,FL,9,2008,58.41699981689453,28.781509399414062
513,FL,9,2009,54.42359161376953,29.553794860839844
514,FL,9,2010,45.97037124633789,29.553794860839844
515,FL,9,2011,41.867069244384766,26.969314575195312
516,FL,9,2012,44.70808792114258,26.969314575195312
517,FL,9,2013,45.223114013671875,25.757041931152344
518,FL,9,2014,44.5430908203125,25.757041931152344
519,FL,9,2015,47.210166931152344,26.936622619628906
520,FL,9,2016,52.07305145263672,26.936622619628906
521,FL,9,2017,,26.30193328857422
522,GA,10,1960,21.099519729614258,55.3864860534668
523,GA,10,1961,20.319459915161133,54.535545349121094
524,GA,10,1962,20.311813354492188,54.535545349121094
525,GA,10,1963,42.905399322509766,56.111671447753906
526,GA,10,1964,42.17756271362305,56.111671447753906
527,GA,10,1965,14.417991638183594,55.9996337890625
528,GA,10,1966,14.357366561889648,55.9996337890625
529,GA,10,1967,13.320164680480957,54.07444763183594
530,GA,10,1968,9.463387489318848,54.07444763183594
531,GA,10,1969,15.311420440673828,54.07444763183594
532,GA,10,1970,12.014313697814941,54.07444763183594
533,GA,10,1971,28.483667373657227,54.6003303527832
534,GA,10,1972,9.923547744750977,54.6003303527832
535,GA,10,1973,25.30034828186035,57.99341583251953
536,GA,10,1974,22.47142791748047,57.99341583251953
537,GA,10,1975,19.989728927612305,53.022300720214844
538,GA,10,1976,25.75059700012207,53.022300720214844
539,GA,10,1977,22.115076065063477,52.890419006347656
540,GA,10,1978,20.930551528930664,52.890419006347656
541,GA,10,1979,20.159826278686523,50.75910186767578
542,GA,10,1980,25.424070358276367,50.75910186767578
543,GA,10,1981,26.195737838745117,51.21227264404297
544,GA,10,1982,26.69455909729004,51.21227264404297
545,GA,10,1983,29.690353393554688,51.138648986816406
546,GA,10,1984,31.734710693359375,51.138648986816406
547,GA,10,1985,25.481901168823242,56.06416320800781
548,GA,10,1986,23.633329391479492,56.06416320800781
549,GA,10,1987,39.64805221557617,58.4004020690918
550,GA,10,1988,40.53562927246094,58.4004020690918
551,GA,10,1989,31.89371109008789,58.592464447021484
552,GA,10,1990,37.840972900390625,58.592464447021484
553,GA,10,1991,36.40839385986328,58.592464447021484
554,GA,10,1992,44.47075271606445,58.592464447021484
555,GA,10,1993,38.06733322143555,62.625755310058594
556,GA,10,1994,33.722991943359375,62.625755310058594
557,GA,10,1995,40.40241622924805,65.73440551757812
558,GA,10,1996,38.90171813964844,65.73440551757812
559,GA,10,1997,41.766632080078125,69.69705963134766
560,GA,10,1998,40.19196701049805,68.67366790771484
561,GA,10,1999,48.33500671386719,63.303035736083984
562,GA,10,2000,36.979087829589844,63.303035736083984
563,GA,10,2001,40.56184005737305,62.92371368408203
564,GA,10,2002,35.816932678222656,62.92371368408203
565,GA,10,2003,39.217864990234375,36.43751907348633
566,GA,10,2004,35.240562438964844,36.43751907348633
567,GA,10,2005,44.08528137207031,24.376230239868164
568,GA,10,2006,37.739315032958984,24.376230239868164
569,GA,10,2007,43.15314483642578,20.978593826293945
570,GA,10,2008,48.59572219848633,20.72823143005371
571,GA,10,2009,44.607940673828125,20.145709991455078
572,GA,10,2010,39.73201370239258,19.99526023864746
573,GA,10,2011,39.98366165161133,18.963783264160156
574,GA,10,2012,39.34202575683594,18.963783264160156
575,GA,10,2013,41.352333068847656,18.872329711914062
576,GA,10,2014,37.37512969970703,18.872329711914062
577,GA,10,2015,41.930973052978516,18.11284637451172
578,GA,10,2016,47.787723541259766,18.11284637451172
579,GA,10,2017,,19.118560791015625
580,HI,11,1960,78.86784362792969,49.94517135620117
581,HI,11,1961,72.43138122558594,49.94517135620117
582,HI,11,1962,72.74995422363281,49.94517135620117
583,HI,11,1963,77.7161865234375,72.71965026855469
584,HI,11,1964,77.84280395507812,72.71965026855469
585,HI,11,1965,78.15380859375,70.10395812988281
586,HI,11,1966,77.95411682128906,70.10395812988281
587,HI,11,1967,70.58340454101562,70.10395812988281
588,HI,11,1968,80.93824005126953,70.10395812988281
589,HI,11,1969,70.9914321899414,70.10395812988281
590,HI,11,1970,81.59571075439453,70.10395812988281
591,HI,11,1971,65.16777038574219,70.10395812988281
592,HI,11,1972,60.43705368041992,70.10395812988281
593,HI,11,1973,63.82975769042969,70.10395812988281
594,HI,11,1974,66.28363037109375,70.10395812988281
595,HI,11,1975,63.26770782470703,70.10395812988281
596,HI,11,1976,56.48719787597656,70.10395812988281
597,HI,11,1977,60.54194259643555,67.2283706665039
598,HI,11,1978,51.444427490234375,67.2283706665039
599,HI,11,1979,49.62852478027344,67.2283706665039
600,HI,11,1980,60.269378662109375,67.2283706665039
601,HI,11,1981,66.2755355834961,67.2283706665039
602,HI,11,1982,69.05290222167969,67.2283706665039
603,HI,11,1983,70.98988342285156,67.2283706665039
604,HI,11,1984,67.78714752197266,67.2283706665039
605,HI,11,1985,66.64507293701172,68.08853149414062
606,HI,11,1986,71.16854858398438,68.08853149414062
607,HI,11,1987,66.81409454345703,68.52783203125
608,HI,11,1988,81.08711242675781,68.52783203125
609,HI,11,1989,69.37247467041016,69.11468505859375
610,HI,11,1990,72.04054260253906,69.11468505859375
611,HI,11,1991,77.57424926757812,70.9632797241211
612,HI,11,1992,75.20880126953125,70.9632797241211
613,HI,11,1993,81.70603942871094,70.9632797241211
614,HI,11,1994,76.36781311035156,70.9632797241211
615,HI,11,1995,81.76628112792969,70.9632797241211
616,HI,11,1996,79.45465087890625,70.9632797241211
617,HI,11,1997,73.47149658203125,70.9632797241211
618,HI,11,1998,78.32742309570312,70.9632797241211
619,HI,11,1999,82.12284851074219,70.9632797241211
620,HI,11,2000,64.0395736694336,70.9632797241211
621,HI,11,2001,82.4913101196289,70.9632797241211
622,HI,11,2002,76.37134552001953,70.9632797241211
623,HI,11,2003,77.90763092041016,55.936859130859375
624,HI,11,2004,76.83985137939453,55.936859130859375
625,HI,11,2005,77.1221694946289,56.076805114746094
626,HI,11,2006,70.823974609375,56.076805114746094
627,HI,11,2007,80.38159942626953,56.7735595703125
628,HI,11,2008,84.46142578125,56.7735595703125
629,HI,11,2009,84.0391616821289,55.91046142578125
630,HI,11,2010,71.0515365600586,55.91046142578125
631,HI,11,2011,76.63755798339844,69.89939880371094
632,HI,11,2012,71.35577392578125,69.89939880371094
633,HI,11,2013,78.2842788696289,69.13983917236328
634,HI,11,2014,67.34751892089844,69.13983917236328
635,HI,11,2015,78.96688079833984,68.92353820800781
636,HI,11,2016,77.92569732666016,68.92353820800781
637,HI,11,2017,,69.13983917236328
638,ID,12,1960,47.987144470214844,48.69918441772461
639,ID,12,1961,50.02880096435547,36.14884948730469
640,ID,12,1962,50.962318420410156,36.14884948730469
641,ID,12,1963,49.20708465576172,36.028587341308594
642,ID,12,1964,48.78029251098633,36.028587341308594
643,ID,12,1965,38.840938568115234,29.086864471435547
644,ID,12,1966,30.89437484741211,29.086864471435547
645,ID,12,1967,40.64191818237305,27.41017723083496
646,ID,12,1968,36.027679443359375,27.41017723083496
647,ID,12,1969,51.08403778076172,35.8177604675293
648,ID,12,1970,51.67854309082031,34.77723693847656
649,ID,12,1971,47.44565963745117,53.506752014160156
650,ID,12,1972,44.064998626708984,53.506752014160156
