,state_id,year,conventional_energy,green_energy,pop_ideology,gov_ideology,population,median_income,green_per_capita,conv_per_capita,energy_total,perc_green_energy,perc_conv_energy,perc_change_green
126,CA,2005,106145170.0,93728139.0,57.75770950317383,48.84776306152344,35827943.0,65122,2.616062524158867,2.9626364538985674,199873309.0,0.468937745959867,0.531062254040133,0.04921402096010663
127,CA,2006,118033666.0,98300945.0,59.906551361083984,48.84776306152344,36021202.0,67421,2.7289745911310788,3.276783101241319,216334611.0,0.45439305594979434,0.5456069440502056,-0.014544690010072636
128,CA,2007,127863500.0,82562633.0,61.49866485595703,48.48101806640625,36250311.0,66054,2.277570335879325,3.5272387042417375,210426133.0,0.39235921804446217,0.6076407819555378,-0.06203383790533218
129,CA,2008,131544092.0,75869860.0,63.8823356628418,48.24859619140625,36604337.0,65071,2.072701385084505,3.5936750336442373,207413952.0,0.3657895684857304,0.6342104315142696,-0.026569649558731756
130,CA,2009,124878770.0,79144675.0,63.04813766479492,48.11235809326172,36961229.0,64291,2.141289051833206,3.378642252399129,204023445.0,0.3879195109169929,0.612080489083007,0.022129942431262484
131,CA,2010,118378124.0,84908423.0,58.06793212890625,48.11235809326172,37319502.0,61162,2.275175670886498,3.1720177830883167,203286547.0,0.4176785146535053,0.5823214853464946,0.029759003736512413
132,CA,2011,99562948.0,100324970.0,54.71355438232422,71.49246978759766,37638369.0,58292,2.665497274868632,2.645251392269415,199887918.0,0.5019061232105084,0.4980938767894916,0.08422760855700312
133,CA,2012,129128716.0,69575166.0,56.40411376953125,71.49246978759766,37948800.0,60990,1.833395680495826,3.4027088076566323,198703882.0,0.3501449760302116,0.6498550239697883,-0.15176114718029682
134,CA,2013,128455881.0,70805188.0,57.39975357055664,70.34959411621094,38260787.0,64078,1.850594134407115,3.357376862112115,199261069.0,0.3553387942528804,0.6446612057471196,0.005193818222668789
135,CA,2014,129521168.0,68438619.0,55.79721450805664,70.34959411621094,38596972.0,62693,1.7731603142339767,3.3557339161217103,197959787.0,0.34571980520468026,0.6542801947953197,-0.009618989048200133
136,CA,2015,124538530.0,71353611.0,57.869720458984375,69.94773864746094,38918045.0,65843,1.8334325632235637,3.200020196286838,195892141.0,0.3642494825762306,0.6357505174237694,0.018529677371550313
137,CA,2016,104934152.0,91363399.0,64.17390441894531,69.94773864746094,39167117.0,68070,2.3326557070820404,2.679139033899278,196297551.0,0.46543320858852694,0.5345667914114731,0.10118372601229636
138,CA,2017,95903843.0,109407139.0,,70.38420867919922,39358497.0,69759,2.7797590695599985,2.4366744238226374,205310982.0,0.5328849822558445,0.46711501774415554,0.06745177366731753
139,CO,1990,31161455.0,1386672.0,44.10184860229492,43.03948974609375,3307618.0,56062,0.4192358367864729,9.421116646480941,32548127.0,0.04260374183743353,0.9573962581625665,0.0
140,CO,1991,30545433.0,1776160.0,46.336402893066406,43.249786376953125,3387119.0,55442,0.5243866542628115,9.018116281122689,32321593.0,0.05495273701392131,0.9450472629860787,0.012348995176487777
141,CO,1992,31663997.0,1631493.0,47.75738525390625,43.249786376953125,3495939.0,55788,0.4666823419973861,9.05736541741718,33295490.0,0.04900042017702698,0.950999579822973,-0.005952316836894331
142,CO,1993,32255596.0,1984587.0,42.86285400390625,48.09858703613281,3613734.0,57773,0.5491790485962719,8.925835714526858,34240183.0,0.05796075914664358,0.9420392408533564,0.0089603389696166
143,CO,1994,33996007.0,1655904.0,41.30082321166992,48.09858703613281,3724168.0,62081,0.44463729885440184,9.128483731131356,35651911.0,0.04644643031898066,0.9535535696810193,-0.011514328827662922
144,CO,1995,33394092.0,2223142.0,42.47898864746094,46.23502731323242,3826653.0,65224,0.5809625278278433,8.726710260899015,35617234.0,0.06241759256207262,0.9375824074379274,0.01597116224309196
145,CO,1996,35437084.0,1700276.0,45.850093841552734,46.23502731323242,3919972.0,63912,0.4337469757437043,9.040137021386887,37137360.0,0.045783437487209644,0.9542165625127903,-0.016634155074862975
146,CO,1997,35573235.0,2069326.0,46.286376953125,48.79563522338867,4018293.0,66048,0.5149763842507253,8.852822579139948,37642561.0,0.05497303969302195,0.9450269603069781,0.009189602205812303
147,CO,1998,37374072.0,1507491.0,45.13234329223633,48.79563522338867,4116639.0,70239,0.3661946068139567,9.078782958622313,38881563.0,0.03877135803414076,0.9612286419658592,-0.016201681658881188
148,CO,1999,37922454.0,1598834.0,49.77512741088867,24.52979850769043,4226018.0,71103,0.3783310908756186,8.973566605726715,39521288.0,0.040455007438016694,0.9595449925619833,0.001683649403875935
149,CO,2000,42665956.0,1499590.0,42.85548782348633,24.52979850769043,4326921.0,68860,0.3465720774657083,9.860581230856768,44165546.0,0.03395384266278515,0.9660461573372149,-0.006501164775231542
150,CO,2001,45583247.0,1292755.0,39.812984466552734,32.244041442871094,4425687.0,68559,0.2921026724212535,10.29969968504325,46876002.0,0.02757818382207595,0.972421816177924,-0.0063756588407091995
151,CO,2002,44472639.0,1127749.0,48.131553649902344,31.531171798706055,4490406.0,65988,0.2511463328705689,9.903923832277082,45600388.0,0.024731127287776586,0.9752688727122234,-0.0028470565342993658
152,CO,2003,45411121.0,1205666.0,47.4713249206543,29.10277557373047,4528732.0,66722,0.2662259546380753,10.027336790960472,46616787.0,0.0258633440352721,0.9741366559647279,0.0011322167474955153
153,CO,2004,46646487.0,1223005.0,54.655494689941406,29.10277557373047,4575013.0,66198,0.2673227376621662,10.195924470597133,47869492.0,0.025548735716685693,0.9744512642833143,-0.0003146083185864082
154,CO,2005,47547228.0,2069467.0,50.410823822021484,35.95769500732422,4631888.0,63479,0.44678692576331724,10.265193804340692,49616695.0,0.041709086024371435,0.9582909139756286,0.016160350307685742
155,CO,2006,48242112.0,2456241.0,49.962703704833984,35.95769500732422,4720423.0,67882,0.5203434099020363,10.21987054973675,50698353.0,0.04844814189526039,0.9515518581047396,0.006739055870888952
156,CO,2007,51011106.0,2855196.0,53.42242431640625,40.09654235839844,4803868.0,72462,0.5943535500975464,10.618756801810541,53866302.0,0.053005235072569115,0.9469947649274308,0.004557093177308728
157,CO,2008,48379387.0,5029416.0,54.17156219482422,64.17727661132812,4889730.0,69556,1.0285672215030277,9.894081472801156,53408803.0,0.0941682965633961,0.9058317034366039,0.04116306149082699
158,CO,2009,45546053.0,4966487.0,52.44955825805664,63.220088958740234,4972195.0,64057,0.998852016061317,9.160150195235707,50512540.0,0.09832186225440256,0.9016781377455975,0.004153565691006458
159,CO,2010,45699231.0,4951821.0,45.87386703491211,63.220088958740234,5047349.0,67866,0.9810736289485827,9.054105630500288,50651052.0,0.0977634383585952,0.9022365616414048,-0.0005584238958073612
160,CO,2011,44224900.0,7144200.0,43.06802749633789,57.59464645385742,5121108.0,64040,1.3950496650334263,8.635806938654682,51369100.0,0.1390758257395983,0.8609241742604017,0.04131238738100311
